YEAR,WEEK,ID_MATERIAL,ID_VENDOR,ID_PLANT,MAT GROUP,CONTRACT QTY,PRICE,CD_DOWN_INTERVAL,VL_BATCH,VL_MPVS,VL_MIN_ORDER_QTY,BATCH,MPVS,FY,FY_LY,STD BATCH,FY WOW,CONTRACT WEIGHT,SUPER THEME,ABC PRESENT,SAFETY TIME PROFILE,COVERAGE PROFILE SITE,COVERAGE PROFILE NO,VS CURRENT,VS PREV,SEGMENTATION,LIFETIME,LAST WEEK SITE COMMENTS,SIP COMMENTS,SITE COMMENTS,AVG_COVERAGE_ONLY,AVG_COVERAGE_ONLY_Q2,TOTAL_DEMAND_ONLY,TOTAL_DEMAND_ONLY_Q2,AVG_DEMAND_ONLY,AVG_DEMAND_ONLY_Q2,TOTAL_PREBUILD,TOTAL_PREBUILD_Q2,AVG_PREBUILD,AVG_PREBUILD_Q2,AVG_INVENTORY_ONLY,AVG_INVENTORY_ONLY_Q2,AVG_SAFETY,AVG_SAFETY_Q2,AVG_SUPPLY,AVG_SUPPLY_Q2
2023,29,2983,5,1,3,23520,202.97,15000,7.0,5.0,5000.0,38400.0,12800.0,58212.0,61073.0,51200.0,0.9531544217575688,0.459375,13,1,1,5,5,0.324429235,0.837171498,1,3.0,1,1,1,0.0,,0.0,,,,0.0,,,,,,,,0.0,
2021,25,1920,2,1,2,10582,884.41,10000,7.0,6.0,5000.0,3046.0,1523.0,13131.0,12184.0,4569.0,1.0777248850952068,2.3160428977894507,1,1,1,18,5,68.24065965178086,8.067201879,9,0.0,1,1,1,,33.5,,-2905.0,,-1452.5,,0.0,,0.0,,8934.5,,0.0,,0.0
2022,3,307,4,1,3,5180,519.92,5000,7.0,5.0,5000.0,2160.0,5940.0,20030.0,39658.0,8100.0,0.5050683342579051,0.6395061728395062,6,3,1,6,2,4.039637840418502,53.72063319,1,3.0,1,1,1,23.08333333333333,41.53846153846154,-5972.0,-3365.0,-497.6666666666667,-258.84615384615387,0.0,0.0,0.0,0.0,286.4166666666667,1666.923076923077,0.0,0.0,7544.0,4036.0
2021,49,85,2,1,1,52800,62.74,50000,7.0,5.0,5000.0,42080.0,12960.0,329326.0,359200.0,55040.0,0.9168318485523386,0.9593023255813954,2,1,1,5,2,142.91350103733592,85.43207918,1,3.0,1,1,1,0.4615384615384615,42.44444444444444,-83882.0,-40971.0,-6452.461538461538,-4552.333333333333,0.0,0.0,0.0,0.0,-12007.615384615385,24502.33333333333,0.0,0.0,90288.0,64224.0
2023,36,4196,5,1,3,75600,149.66,60000,7.0,5.0,5000.0,52720.0,0.0,179550.0,170598.0,52720.0,1.0524742376815672,1.4339908952959028,27,6,1,10,41,,,1,0.0,1,1,1,46.333333333333336,,0.0,,,,0.0,,,,,,0.0,,27930.0,
2020,15,364,4,1,3,29376,118.62,25000,7.0,5.0,5000.0,0.0,0.0,221123.0,226369.0,0.0,0.9768254487142676,1.0,2,1,1,5,2,29.77396320481496,60.27170566,1,3.0,1,1,1,,62.91666666666666,,-53460.0,,-4455.0,,0.0,,0.0,,38719.333333333336,,0.0,,764.0
2023,23,3400,3,2,3,120000,57.11,120000,7.0,5.0,5000.0,56000.0,0.0,528000.0,480000.0,56000.0,1.1,2.142857142857143,2,1,1,6,7,0.525970467,0.996658603,8,1.0,1,1,1,,83.5,,0.0,,,,0.0,,,,,,,,1300.0
2020,37,572,4,1,3,84120,129.57,60000,7.0,5.0,5000.0,62400.0,97600.0,187112.0,194266.0,160000.0,0.9631742044413332,0.52575,1,1,1,5,2,54.79729933976291,69.27470419,7,0.0,1,1,1,147.0,,-71722.0,,-7172.2,,0.0,,0.0,,58823.0,,0.0,,0.0,
2022,46,3316,4,1,3,21070,278.14,15000,7.0,5.0,5000.0,1600.0,0.0,18086.0,11294.0,1600.0,1.6013812643881706,13.16875,30,3,5,1,1,64.57331917837918,0.709489786,8,1.0,1,1,1,,,,,,,,,,,,,,,,
2023,25,3422,2,1,1,40430,99.11,40000,7.0,5.0,5000.0,20850.0,13800.0,358500.0,356700.0,34650.0,1.0050462573591252,1.1668109668109667,18,2,1,1,1,0.058257477,0.505408787,1,1.0,1,1,1,,36.5,,0.0,,,,0.0,,,,,,,,0.0
2022,15,1427,1,1,1,74360,162.92,50000,7.0,5.0,5000.0,81200.0,9600.0,232213.0,263430.0,90800.0,0.881497931139202,0.818942731277533,8,1,1,1,1,110.83034694046556,23.93287917,1,3.0,1,1,1,,41.23076923076923,0.0,-36768.0,,-3342.5454545454545,0.0,0.0,,0.0,,29044.90909090909,,0.0,0.0,105610.0
2020,47,1196,4,1,3,5220,523.99,5000,7.0,5.0,5000.0,0.0,2880.0,7104.0,,2880.0,,1.8125,28,3,1,14,4,74.17369502001668,60.18217834,7,3.0,1,1,1,47.61538461538461,48.285714285714285,-858.0,-967.0,-71.5,-161.16666666666666,0.0,0.0,0.0,0.0,542.25,1139.0,0.0,0.0,716.0,1932.0
2022,7,1788,4,1,3,43560,88.92,40000,7.0,5.0,5000.0,66000.0,18000.0,226772.0,251024.0,84000.0,0.9033877238829752,0.5185714285714286,7,1,1,6,9,125.73811474870293,18.26344132,1,3.0,1,1,1,63.75,90.84615384615384,-60836.0,-58106.0,-7604.5,-4469.692307692308,0.0,0.0,0.0,0.0,49929.625,69543.84615384616,0.0,0.0,56544.0,74483.0
2020,48,1142,1,1,1,34740,619.62,30000,7.0,5.0,5000.0,19788.0,6970.0,86762.0,77593.0,26758.0,1.118167875968193,1.2983033111592794,6,1,1,14,9,87.68201464489161,8.25323793,5,1.0,1,1,1,95.3846153846154,97.75,-30640.0,-11240.0,-2356.923076923077,-1405.0,0.0,0.0,0.0,0.0,20964.153846153848,17273.0,0.0,0.0,24652.0,11385.0
2023,2,3520,4,1,3,6090,490.41,5000,7.0,5.0,5000.0,5760.0,5760.0,14816.0,19495.0,11520.0,0.7599897409592203,0.5286458333333334,25,2,2,8,2,,,9,0.0,1,1,1,61.66666666666666,47.53846153846154,-70491.0,-24009.0,-5874.25,-1846.8461538461536,0.0,0.0,0.0,0.0,30666.0,9300.53846153846,0.0,0.0,62634.0,5103.0
2021,36,1723,5,1,3,9282,469.53,5000,7.0,5.0,5000.0,7855.0,4160.0,12015.0,12015.0,12015.0,1.0,0.7725343320848939,8,3,1,1,1,160.1319843598035,97.24199326,1,3.0,1,1,1,0.0,,0.0,,,,0.0,,,,,,,,0.0,
2022,5,42,4,1,3,9970,669.51,5000,7.0,5.0,5000.0,10416.0,6384.0,47289.0,55096.0,16800.0,0.8583018730942356,0.593452380952381,3,3,1,6,7,100.80995477666494,48.62340543,1,3.0,1,1,1,27.9,79.38461538461539,-13733.0,-9421.0,-1373.3,-724.6923076923077,0.0,0.0,0.0,0.0,3293.9,10238.846153846154,0.0,0.0,18768.0,13119.0
2023,11,3229,4,1,3,30920,145.69,25000,7.0,5.0,5000.0,19200.0,22400.0,102653.0,104650.0,41600.0,0.9809173435260392,0.7432692307692308,5,1,1,5,5,0.032634033,1.123967646,1,0.0,5,5,5,24.666666666666668,45.61538461538461,0.0,0.0,,,0.0,0.0,,,,,,,13248.0,38987.0
2023,23,3986,2,1,1,82440,190.83,75000,7.0,5.0,5000.0,25830.0,19800.0,152910.0,190890.0,45630.0,0.8010372465818011,1.806706114398422,45,1,1,5,6,1.750531915,,8,0.0,1,1,1,,66.75,,0.0,,,,0.0,,,,,,,,40320.0
2020,10,23,2,2,1,54000,21.82,50000,7.0,5.0,5000.0,6750.0,45000.0,306969.0,303414.0,51750.0,1.0117166643595878,1.0434782608695652,2,3,1,6,7,136.45489454919638,87.66799369,1,2.0,1,1,1,25.8,53.92307692307692,-6361.0,-12216.0,-1272.2,-939.6923076923076,0.0,0.0,0.0,0.0,4406.8,7807.538461538462,0.0,0.0,6888.0,17494.0
2020,36,68,3,1,3,10750,327.08,5000,7.0,5.0,5000.0,26791.0,10400.0,37191.0,42129.0,37191.0,0.8827885779391867,0.2890484256943884,12,1,1,5,6,163.22165669067743,82.37698827,5,3.0,1,1,1,57.44444444444444,,-4360.0,,-484.44444444444446,,0.0,,0.0,,2356.555555555556,,0.0,,543.0,
2023,1,3631,1,1,1,19380,435.39,10000,7.0,5.0,5000.0,23750.0,21090.0,107131.0,103682.0,44840.0,1.0332651762118783,0.4322033898305085,8,1,2,10,23,0.0,84.73832827,8,0.0,1,1,1,39.38461538461539,50.46153846153846,-35098.0,-22254.0,-2699.846153846154,-1711.8461538461538,0.0,0.0,0.0,0.0,15693.923076923076,11666.384615384615,0.0,0.0,47559.0,18898.0
2020,27,962,2,1,1,5310,427.77,5000,7.0,5.0,5000.0,0.0,45575.0,45575.0,45916.0,45575.0,0.9925733948950256,0.1165112452002194,6,1,1,10,14,90.41537877475714,78.27265518,9,0.0,1,5,5,,,,,,,,,,,,,,,,
2023,43,4336,2,1,1,45900,41.48,45000,7.0,5.0,5000.0,53100.0,152100.0,632700.0,623700.0,205200.0,1.0144300144300145,0.2236842105263158,1,6,1,20,29,0.982300885,,1,0.0,1,1,1,34.69230769230769,45.66666666666666,0.0,0.0,,,0.0,0.0,,,,,,,156600.0,31050.0
2020,3,145,5,1,3,6760,459.36,5000,7.0,5.0,5000.0,9880.0,5720.0,45350.0,39613.0,15600.0,1.1448261934213515,0.4333333333333333,8,1,1,1,1,23.54704138458237,7.463740109,1,1.0,1,4,4,34.45454545454545,36.84615384615385,-12233.0,-11008.0,-1112.090909090909,-846.7692307692307,0.0,0.0,0.0,0.0,6457.090909090909,3904.538461538461,-125.9090909090909,20.15384615384616,13752.0,9554.0
2023,12,3358,2,1,2,10076,2064.21,10000,7.0,6.0,5000.0,11132.0,11044.0,36300.0,35772.0,22176.0,1.014760147601476,0.4543650793650793,40,1,1,5,2,0.036583567,1.024742773,6,1.0,1,1,1,27.5,53.30769230769231,0.0,0.0,,,0.0,0.0,,,,,,,0.0,16468.0
2021,41,1785,3,1,3,41600,139.93,40000,7.0,5.0,5000.0,28800.0,7200.0,148800.0,160800.0,36000.0,0.9253731343283582,1.1555555555555554,13,1,1,5,5,117.23388330532688,34.3479088,6,0.0,1,1,1,10.23076923076923,20.0,-40528.0,-2106.0,-3117.538461538461,-2106.0,0.0,0.0,0.0,0.0,-3562.076923076923,7235.0,0.0,0.0,45979.0,2395.0
2022,31,3023,2,1,1,30600,181.99,30000,7.0,5.0,5000.0,18600.0,18480.0,105000.0,104880.0,37080.0,1.0011441647597257,0.8252427184466019,6,1,1,5,4,84.58534382085008,43.53171085,10,0.0,1,1,1,,,,,,,,,,,,,,,,
2020,45,269,1,1,1,14400,356.84,10000,7.0,5.0,5000.0,5500.0,11000.0,30906.0,29586.0,16500.0,1.044615696613263,0.8727272727272727,6,1,1,6,7,93.44793494718344,42.13308078,5,3.0,7,1,1,50.15384615384615,71.6,-9124.0,-1631.0,-701.8461538461538,-326.2,0.0,0.0,0.0,0.0,3573.846153846154,2552.2,0.0,0.0,4456.0,1600.0
2022,33,2786,3,1,3,26900,470.48,25000,7.0,5.0,5000.0,41600.0,8000.0,161600.0,154400.0,49600.0,1.0466321243523315,0.5423387096774194,4,1,1,5,2,80.84385424770166,63.577097,5,0.0,1,1,1,,,,,,,,,,,,,,,,
2023,32,4109,1,1,1,64540,352.58,50000,7.0,5.0,5000.0,57607.0,0.0,211704.0,,57607.0,,1.1203499574704463,8,1,1,14,5,0.302810651,0.739534014,5,1.0,1,4,1,36.2,,0.0,,,,0.0,,,,,,,,18720.0,
2021,2,1228,2,1,1,41040,95.22,40000,7.0,5.0,5000.0,33840.0,21960.0,407305.0,407305.0,55800.0,1.0,0.7354838709677419,2,1,1,5,6,94.71546408078336,84.36094015932683,1,0.0,1,1,1,52.91666666666666,44.15384615384615,-97040.0,-72106.0,-8086.666666666667,-5546.615384615385,0.0,0.0,0.0,0.0,57743.083333333336,50161.46153846154,0.0,0.0,68973.0,127171.0
2023,23,2685,2,1,1,5040,393.7,5000,7.0,5.0,5000.0,0.0,0.0,840.0,,0.0,,1.0,2,1,1,5,5,0.23811906,1.147679325,1,3.0,1,1,1,,64.0,,0.0,,,,0.0,,,,,,,,0.0
2023,49,4259,2,1,1,244125,101.9,100000,7.0,5.0,5000.0,167875.0,152875.0,959500.0,1025000.0,320750.0,0.9360975609756098,0.7611067809820733,4,1,1,20,26,0.500588537,1.0770911,1,1.0,1,1,1,31.615384615384617,42.57142857142857,0.0,0.0,,,0.0,0.0,,,,,,,334572.0,84084.0
2021,31,1978,1,1,1,31720,368.75,30000,7.0,5.0,5000.0,21190.0,0.0,58240.0,64480.0,21190.0,0.9032258064516128,1.496932515337423,8,1,1,18,2,80.56723985,16.37629075,7,0.0,1,1,1,14.75,,-10657.0,,-2664.25,,0.0,,0.0,,5861.0,,0.0,,10516.0,
2022,10,2788,2,1,2,6318,2477.64,5000,7.0,6.0,5000.0,0.0,1152.0,20296.0,20296.0,1152.0,1.0,5.484375,1,1,1,5,5,75.16056752029309,41.48711134,6,1.0,1,1,1,70.0,54.23076923076923,-15934.0,-26265.0,-3186.8,-2020.384615384616,0.0,0.0,0.0,0.0,23709.2,20235.07692307692,0.0,0.0,13248.0,24663.0
2022,22,2955,2,1,1,25650,41.38,25000,7.0,5.0,5000.0,13500.0,40500.0,75838.0,138096.0,54000.0,0.5491686942416869,0.475,27,5,1,1,1,111.28610196774429,67.52544963,12,0.0,1,1,1,,42.0,,-72599.0,,-12099.833333333334,,0.0,,0.0,,455314.6666666667,,0.0,,491232.0
2021,18,1381,4,1,3,20120,184.53,15000,7.0,5.0,5000.0,16000.0,20800.0,235200.0,235200.0,36800.0,1.0,0.5467391304347826,13,1,1,15,5,172.86487969548276,50.65315194,9,0.0,1,1,1,,27.4,,-35545.0,,-3554.5,,0.0,,0.0,,15244.3,,0.0,,36360.0
2021,6,1331,1,1,1,65520,147.57,50000,7.0,5.0,5000.0,76800.0,65520.0,439803.0,452850.0,142320.0,0.9711891354753228,0.460370994940978,2,1,1,13,7,104.18800944574927,106.6252421,8,1.0,1,4,1,46.22222222222222,90.6153846153846,-83447.0,-79161.0,-9271.888888888889,-6089.307692307692,0.0,0.0,0.0,0.0,49269.22222222222,103294.0,0.0,0.0,134890.0,126591.0
2022,4,2319,4,1,3,38160,183.7,25000,7.0,5.0,5000.0,44800.0,24000.0,141956.0,260134.0,68800.0,0.5457033682640485,0.5546511627906977,5,1,1,5,9,83.26697568760574,86.00718723,8,0.0,1,1,1,9.363636363636363,55.61538461538461,-61166.0,-38155.0,-5560.545454545455,-2935.0,0.0,0.0,0.0,0.0,3362.7272727272725,23420.384615384617,0.0,0.0,68320.0,37176.0
2022,15,2932,2,1,1,101772,680.11,100000,7.0,5.0,5000.0,32697.0,0.0,118766.0,118766.0,32697.0,1.0,3.112579135700523,30,3,1,6,7,87.83045164,39.44021171,8,1.0,1,1,1,,48.53846153846154,0.0,-70608.0,,-5431.384615384615,0.0,0.0,,0.0,,34970.692307692305,,0.0,0.0,108859.0
2021,3,1320,4,1,4,14960,524.94,5000,7.0,5.0,5000.0,14040.0,26460.0,113881.0,107690.0,40500.0,1.0574890890519082,0.3693827160493827,4,1,1,13,8,89.72361642,18.4545648,8,1.0,1,2,4,70.72727272727273,96.15384615384616,-52154.0,-26891.0,-4741.272727272727,-2068.538461538461,0.0,0.0,0.0,0.0,23931.90909090909,30613.23076923077,0.0,0.0,92462.0,31305.0
2022,13,2653,2,1,1,79600,276.31,75000,7.0,5.0,5000.0,107760.0,79520.0,638349.0,638436.0,187280.0,0.9998637294889386,0.4250320375907732,30,3,1,5,5,,352.8702412,8,1.0,1,1,1,20.5,37.69230769230769,-2559.0,-233424.0,-1279.5,-17955.69230769231,0.0,0.0,0.0,0.0,90249.0,59487.61538461538,0.0,0.0,2640.0,207610.0
2020,28,989,2,1,1,39120,372.13,35000,7.0,5.0,5000.0,5440.0,56880.0,62320.0,72784.0,62320.0,0.8562321389316333,0.6277278562259306,5,1,2,1,1,232.6190032725337,0.0,1,0.0,1,1,1,873.0,,0.0,,,,0.0,,,,,,,,0.0,
2022,6,1527,1,1,2,11136,2157.36,10000,7.0,6.0,5000.0,12704.0,12448.0,47054.0,50058.0,25152.0,0.939989612050022,0.4427480916030534,9,1,1,6,7,67.53235890691292,4.590422273,5,2.0,1,1,1,19.22222222222222,87.3076923076923,-9583.0,-9509.0,-1064.7777777777778,-731.4615384615385,0.0,0.0,0.0,0.0,944.1111111111112,10442.46153846154,0.0,0.0,16160.0,13136.0
2020,28,704,2,1,2,7920,2423.75,5000,7.0,6.0,5000.0,0.0,11000.0,11000.0,59972.0,11000.0,0.1834189288334556,0.72,3,1,1,5,8,171.11433156664123,94.90078335,1,3.0,1,1,1,0.0,,-3170.0,,-3170.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,19,3746,3,1,3,18400,323.27,15000,7.0,5.0,5000.0,4000.0,16000.0,104800.0,105600.0,20000.0,0.9924242424242424,0.92,6,1,1,5,6,0.457235184,1.216813793,8,1.0,1,1,1,,77.25,,0.0,,,,0.0,,,,,,,,23735.0
2021,2,1337,2,1,1,89600,31.09,75000,7.0,5.0,5000.0,80000.0,79200.0,298229.0,298229.0,159200.0,1.0,0.5628140703517588,29,3,1,10,21,85.24649858718757,0.0,8,0.0,1,1,1,18.416666666666668,46.46153846153846,-187619.0,-36176.0,-15634.916666666666,-2782.769230769231,0.0,0.0,0.0,0.0,27704.166666666668,20782.07692307692,0.0,0.0,185522.0,42222.0
2021,22,1395,4,1,3,5920,398.3,5000,7.0,5.0,5000.0,23200.0,8800.0,72000.0,72000.0,32000.0,1.0,0.185,30,1,1,1,1,32.81542941183792,27.6880388,5,2.0,1,1,1,,33.2,,-1351.0,,-270.2,,0.0,,0.0,,12695.0,,0.0,,4368.0
2021,42,5,1,1,1,130560,120.92,100000,7.0,5.0,5000.0,121680.0,90480.0,696280.0,716560.0,212160.0,0.9716981132075472,0.6153846153846154,1,1,1,5,5,68.12217992197932,30.45927352,5,3.0,1,1,1,20.307692307692307,26.5,-171360.0,-24480.0,-13181.53846153846,-12240.0,0.0,0.0,0.0,0.0,38893.53846153846,52323.0,0.0,0.0,210003.0,24570.0
2020,19,49,1,1,1,59220,184.84,50000,7.0,5.0,5000.0,21000.0,24360.0,123261.0,102119.0,45360.0,1.207032971337361,1.3055555555555556,7,1,1,7,6,78.80733456951538,41.78202767,5,0.0,1,1,4,,48.0,,-26915.0,,-3364.375,,0.0,,0.0,,15516.875,,0.0,,18611.0
2020,43,546,2,1,1,77000,99.93,75000,7.0,5.0,5000.0,42000.0,48120.0,269520.0,275640.0,90120.0,0.977797126686983,0.854416333777186,3,1,1,6,6,144.50458581467424,33.24651362,5,0.0,1,1,1,83.07692307692308,124.0,-77570.0,-11999.0,-5966.923076923077,-3999.6666666666665,-28194.0,-14097.0,-2168.769230769231,-4699.0,53905.07692307692,69539.66666666667,0.0,0.0,101659.0,6704.0
2021,8,1142,1,1,1,41580,570.6,40000,7.0,5.0,5000.0,28665.0,40590.0,121706.0,140805.0,69255.0,0.8643585099960939,0.6003898635477583,6,1,1,14,9,261.87662598741935,29.78136991,5,1.0,1,1,1,24.714285714285715,109.76923076923076,-32818.0,-25927.0,-4688.285714285715,-1994.384615384616,0.0,0.0,0.0,0.0,6184.142857142857,28002.46153846154,0.0,0.0,48888.0,33399.0
2021,32,1799,3,1,3,6200,325.28,5000,7.0,5.0,5000.0,6400.0,3200.0,32800.0,25600.0,9600.0,1.28125,0.6458333333333334,6,1,1,18,25,67.16481892397955,74.65743527,6,3.0,1,1,1,36.8,,-10837.0,,-2167.4,,0.0,,0.0,,11100.8,,0.0,,11106.0,
2020,35,944,4,1,3,9070,1340.68,5000,7.0,5.0,5000.0,8120.0,4480.0,28000.0,27720.0,12600.0,1.0101010101010102,0.7198412698412698,9,1,1,10,13,74.48340678,4.821870874,8,1.0,1,1,1,43.75,,-3613.0,,-451.625,,0.0,,0.0,,2159.5,,0.0,,4434.0,
2023,36,213,1,1,1,81600,121.11,75000,7.0,5.0,5000.0,61600.0,34320.0,317680.0,295680.0,95920.0,1.074404761904762,0.8507089241034195,8,1,1,5,5,0.63802795,1.438043842,5,2.0,1,1,1,35.111111111111114,,0.0,,,,0.0,,,,,,,,44688.0,
2023,16,3482,2,1,1,25245,195.11,25000,7.0,5.0,5000.0,32760.0,70200.0,275160.0,275160.0,102960.0,1.0,0.2451923076923076,5,2,1,5,6,0.219565564,0.806169439,1,0.0,1,1,1,,63.63636363636363,,0.0,,,,0.0,,,,,,,,90600.0
2021,16,1698,3,1,3,15480,224.52,15000,7.0,5.0,5000.0,24000.0,52800.0,266400.0,249510.0,76800.0,1.0676926776481903,0.2015625,13,1,1,5,6,138.36834910002074,58.40551092,1,0.0,1,1,1,,35.45454545454545,,-94584.0,,-8598.545454545454,,0.0,,0.0,,25522.81818181818,,0.0,,90939.0
2021,33,2033,1,1,2,13608,1889.87,10000,7.0,6.0,5000.0,4197.0,0.0,15757.0,15757.0,4197.0,1.0,3.242315939957112,8,1,1,18,6,74.36895976847487,43.81557416,5,0.0,1,1,1,25.83333333333333,,-8832.0,,-1472.0,,0.0,,0.0,,4476.666666666667,,0.0,,10162.0,
2020,7,136,6,1,3,94200,41.94,60000,7.0,5.0,5000.0,60000.0,48000.0,428218.0,481514.0,108000.0,0.8893157831340314,0.8722222222222222,13,1,1,1,1,97.76899497630794,87.73347227,1,1.0,7,1,1,15.285714285714286,38.84615384615385,-85889.0,-100428.0,-12269.857142857143,-7725.2307692307695,0.0,0.0,0.0,0.0,28096.0,45750.230769230766,-3020.714285714286,226.3846153846154,129125.0,110886.0
2021,49,2140,3,1,3,58800,54.15,40000,7.0,5.0,5000.0,71750.0,20500.0,111738.0,109205.0,92250.0,1.0231949086580283,0.6373983739837399,33,1,1,5,5,49.38581135465596,71.92691533,9,0.0,1,1,1,26.46153846153846,38.0,-141508.0,-31742.0,-10885.23076923077,-3526.8888888888887,0.0,0.0,0.0,0.0,26999.0,17692.0,0.0,0.0,120567.0,35410.0
2023,30,3894,3,1,3,18300,210.7,15000,7.0,5.0,5000.0,7200.0,16800.0,40800.0,40800.0,24000.0,1.0,0.7625,6,1,1,5,6,0.230645245,2.223781192,8,0.0,7,1,5,41.0,,0.0,,,,0.0,,,,,,,,1071.0,
2020,37,21,1,1,1,140800,101.47,100000,7.0,5.0,5000.0,112000.0,162880.0,508160.0,502080.0,274880.0,1.0121096239643084,0.5122235157159488,8,1,1,5,5,80.66669539183616,64.14059903,7,0.0,1,1,1,85.4,,-175004.0,,-17500.4,,0.0,,0.0,,104341.2,,0.0,,53486.0,
2022,13,1163,4,1,3,20336,154.31,15000,7.0,5.0,5000.0,19200.0,6400.0,46494.0,44610.0,25600.0,1.0422326832548756,0.794375,3,1,1,5,6,79.76356395784478,359.6298188,1,3.0,1,1,1,2.0,48.07692307692308,-8136.0,-14773.0,-4068.0,-1231.0833333333333,0.0,0.0,0.0,0.0,-630.0,11215.0,0.0,0.0,0.0,33662.0
2020,43,1127,2,1,1,6290,70.59,5000,7.0,5.0,5000.0,12320.0,28800.0,107014.0,114720.0,41120.0,0.9328277545327754,0.1529669260700389,13,1,1,5,6,64.52093770329934,62.36236832,5,0.0,1,1,1,35.92307692307692,33.666666666666664,-30507.0,-3833.0,-2346.692307692308,-1277.6666666666667,0.0,0.0,0.0,0.0,10993.76923076923,6883.333333333333,0.0,0.0,18047.0,3190.0
2023,31,4097,2,1,1,274680,90.52,250000,7.0,5.0,5000.0,178604.0,64754.0,690357.0,700609.0,243358.0,0.985367016410009,1.1287075008834722,13,1,1,14,6,0.432366629,1.018754839,8,1.0,1,1,1,40.0,,0.0,,,,0.0,,,,,,,,42240.0,
2021,41,1776,2,1,1,24640,156.98,10000,7.0,5.0,5000.0,19600.0,0.0,75228.0,69200.0,19600.0,1.087109826589595,1.2571428571428571,31,1,1,5,5,46.74275336812225,5.866733082,7,0.0,1,1,1,46.84615384615385,45.0,-25900.0,-1045.0,-1992.3076923076924,-1045.0,0.0,0.0,0.0,0.0,7382.538461538462,5154.0,0.0,0.0,29376.0,0.0
2022,7,555,2,1,2,11872,2728.38,10000,7.0,6.0,5000.0,9184.0,7680.0,35306.0,36236.0,16864.0,0.9743349155535932,0.7039848197343453,9,1,1,6,9,117.12126873862442,32.57858262,1,3.0,1,1,1,21.75,72.0,-6242.0,-9372.0,-780.25,-720.9230769230769,0.0,0.0,0.0,0.0,2098.25,9352.307692307691,0.0,0.0,11232.0,15749.0
2020,28,278,5,1,3,83200,240.5,60000,7.0,5.0,5000.0,81600.0,14400.0,193600.0,190400.0,96000.0,1.0168067226890756,0.8666666666666667,2,1,1,6,5,48.90143634428589,37.58846535,5,0.0,1,1,1,73.0,,-2649.0,,-2649.0,,0.0,,0.0,,22039.0,,0.0,,0.0,
2021,47,2251,4,1,3,5600,344.54,5000,7.0,5.0,5000.0,5555.0,0.0,5555.0,5555.0,5555.0,1.0,1.008100810081008,4,1,1,6,7,109.6211651519278,77.12859697,1,0.0,1,1,1,1.0,50.07142857142857,-237217.0,-88614.0,-9123.73076923077,-6329.571428571428,0.0,0.0,0.0,0.0,-35692.42307692308,33817.642857142855,0.0,0.0,306960.0,209526.0
2021,41,2161,3,1,3,21960,242.94,15000,7.0,5.0,5000.0,14132.0,27200.0,41332.0,41332.0,41332.0,1.0,0.5313074615310172,12,1,1,5,4,134.99995096621083,78.29218054,10,0.0,1,1,1,101.6923076923077,52.0,-16868.0,-397.0,-1297.5384615384614,-397.0,0.0,0.0,0.0,0.0,8110.538461538462,2789.0,0.0,0.0,0.0,0.0
2023,21,3924,4,1,3,18810,372.42,15000,7.0,5.0,5000.0,4480.0,23680.0,90880.0,104960.0,28160.0,0.8658536585365854,0.66796875,13,6,1,14,6,0.734279919,,8,0.0,1,1,1,,63.57142857142857,,0.0,,,,0.0,,,,,,,,36936.0
2020,42,134,1,1,1,80100,62.76,75000,7.0,5.0,5000.0,46000.0,41500.0,360000.0,299500.0,87500.0,1.2020033388981637,0.9154285714285716,8,1,1,5,2,49.57308150705355,44.78703598,6,0.0,1,1,1,24.307692307692307,19.5,-98992.0,-12405.0,-8249.333333333334,-6202.5,0.0,0.0,0.0,0.0,27153.416666666668,23622.0,0.0,0.0,83269.0,11797.0
2021,18,1309,5,1,3,80000,36.37,60000,7.0,5.0,5000.0,32000.0,16000.0,208683.0,202330.0,48000.0,1.0313991993278309,1.6666666666666667,13,1,1,15,4,230.29441190187524,79.01440519,1,3.0,5,1,5,,6.7,,-71470.0,,-7147.0,,0.0,,0.0,,5593.2,,0.0,,57344.0
2022,7,888,1,1,1,64725,545.17,50000,7.0,5.0,5000.0,30150.0,43950.0,232146.0,319053.0,74100.0,0.7276095194215381,0.8734817813765182,3,1,1,6,7,95.4931782853278,11.04384809,5,2.0,1,1,3,98.625,94.0,-35435.0,-44082.0,-4429.375,-3390.923076923077,0.0,0.0,0.0,0.0,56742.0,77711.76923076923,0.0,0.0,83520.0,45053.0
2023,33,2567,2,1,1,45000,262.11,45000,7.0,5.0,5000.0,38160.0,44480.0,97360.0,62480.0,82640.0,1.558258642765685,0.5445304937076476,6,1,1,5,6,0.165331991,1.030142257,1,3.0,1,1,1,0.0,,0.0,,,,0.0,,,,,,,,0.0,
2022,37,2258,1,1,1,80760,532.86,75000,7.0,5.0,5000.0,63840.0,79320.0,330360.0,257880.0,143160.0,1.2810609585853885,0.5641240569991618,2,1,1,5,6,88.94280907,51.52726715,5,1.0,1,1,1,,,,,,,,,,,,,,,,
